Serial,Company ,Date, Change,NetProfit,NetCapital
41,Company.117,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.117,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.117,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.118,6/30/2000,NA,NA,NA
2,Company.118,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.118,6/30/2001,1.16,160,1160
4,Company.118,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.118,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.118,12/31/2002,1,0,1000
7,Company.118,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.118,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.118,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.118,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.118,6/30/2005,1.125,125,1125
12,Company.118,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.118,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.118,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.118,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.118,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.118,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.118,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.118,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.118,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.118,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.118,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.118,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.118,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.118,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.118,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.118,6/30/2013,1.04375,43.75,1043.75
28,Company.118,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.118,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.118,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.118,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.118,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.118,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.118,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.118,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.118,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.118,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.118,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.118,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.118,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.118,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.118,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.118,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.119,6/30/2000,NA,NA,NA
2,Company.119,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.119,6/30/2001,1.16,160,1160
4,Company.119,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.119,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.119,12/31/2002,1,0,1000
7,Company.119,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.119,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.119,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.119,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.119,6/30/2005,1.125,125,1125
12,Company.119,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.119,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.119,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.119,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.119,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.119,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.119,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.119,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.119,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.119,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.119,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.119,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.119,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.119,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.119,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.119,6/30/2013,1.04375,43.75,1043.75
28,Company.119,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.119,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.119,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.119,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.119,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.119,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.119,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.119,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.119,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.119,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.119,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.119,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.119,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.119,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.119,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.119,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.120,6/30/2000,NA,NA,NA
2,Company.120,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.120,6/30/2001,1.16,160,1160
4,Company.120,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.120,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.120,12/31/2002,1,0,1000
7,Company.120,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.120,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.120,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.120,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.120,6/30/2005,1.125,125,1125
12,Company.120,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.120,6/30/2006,0.882882883,-117.1171171,882.8828829
14,Company.120,12/31/2006,0.755102041,-244.8979592,755.1020408
15,Company.120,6/30/2007,1.337837838,337.8378378,1337.837838
15,Company.120,12/31/2007,1.01010101,10.1010101,1010.10101
17,Company.120,6/30/2008,2,1000,2000
18,Company.120,12/31/2008,1.03,30,1030
19,Company.120,6/30/2009,1,0,1000
20,Company.120,12/31/2009,0.975728155,-24.27184466,975.7281553
21,Company.120,6/30/2010,1.004975124,4.975124378,1004.975124
22,Company.120,12/31/2010,1.01980198,19.8019802,1019.80198
23,Company.120,6/30/2011,0.694174757,-305.8252427,694.1747573
24,Company.120,12/31/2011,0.972027972,-27.97202797,972.027972
25,Company.120,6/30/2012,1.086330935,86.33093525,1086.330935
26,Company.120,12/31/2012,1.046357616,46.35761589,1046.357616
27,Company.120,6/30/2013,1.044303797,44.30379747,1044.303797
28,Company.120,12/31/2013,0.951515152,-48.48484848,951.5151515
29,Company.120,6/30/2014,1.063694268,63.69426752,1063.694268
30,Company.120,12/31/2014,0.964071856,-35.92814371,964.0718563
31,Company.120,6/30/2015,1.037267081,37.26708075,1037.267081
32,Company.120,12/31/2015,0.922155689,-77.84431138,922.1556886
33,Company.120,6/30/2016,1.090909091,90.90909091,1090.909091
34,Company.120,12/31/2016,0.976190476,-23.80952381,976.1904762
35,Company.120,6/30/2017,1.006097561,6.097560976,1006.097561
36,Company.120,12/31/2017,0.915151515,-84.84848485,915.1515152
37,Company.120,6/30/2018,0.867549669,-132.4503311,867.5496689
38,Company.120,12/31/2018,0.977099237,-22.90076336,977.0992366
39,Company.120,6/30/2019,0.8359375,-164.0625,835.9375
40,Company.120,12/31/2019,0.934579439,-65.42056075,934.5794393
41,Company.120,6/30/2020,0.86,-140,860
42,Company.120,12/31/2020,0.953488372,-46.51162791,953.4883721
43,Company.120,6/30/2021,1.036585366,36.58536585,1036.585366
,,,,,
1,Company.121,6/30/2000,NA,NA,NA
2,Company.121,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.121,6/30/2001,1.16,160,1160
4,Company.121,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.121,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.121,12/31/2002,1,0,1000
7,Company.121,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.121,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.121,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.121,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.121,6/30/2005,1.125,125,1125
12,Company.121,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.121,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.121,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.121,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.121,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.121,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.121,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.121,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.121,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.121,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.121,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.121,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.121,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.121,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.121,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.121,6/30/2013,1.04375,43.75,1043.75
28,Company.121,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.121,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.121,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.121,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.121,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.121,6/30/2016,0.265536723,-734.4632768,265.5367232
34,Company.121,12/31/2016,4.106382979,3106.382979,4106.382979
35,Company.121,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.121,12/31/2017,0.371134021,-628.8659794,371.1340206
37,Company.121,6/30/2018,0.763888889,-236.1111111,763.8888889
38,Company.121,12/31/2018,0.963636364,-36.36363636,963.6363636
39,Company.121,6/30/2019,0.943396226,-56.60377358,943.3962264
40,Company.121,12/31/2019,1.86,860,1860
41,Company.121,6/30/2020,1,0,1000
42,Company.121,12/31/2020,1.23655914,236.5591398,1236.55914
43,Company.121,6/30/2021,0.826086957,-173.9130435,826.0869565
,,,,,
1,Company.122,6/30/2000,NA,NA,NA
2,Company.122,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.122,6/30/2001,1.16,160,1160
4,Company.122,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.122,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.122,12/31/2002,1,0,1000
7,Company.122,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.122,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.122,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.122,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.122,6/30/2005,1.125,125,1125
12,Company.122,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.122,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.122,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.122,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.122,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.122,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.122,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.122,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.122,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.122,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.122,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.122,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.122,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.122,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.122,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.122,6/30/2013,1.04375,43.75,1043.75
28,Company.122,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.122,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.122,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.122,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.122,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.122,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.122,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.122,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.122,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.122,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.122,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.122,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.122,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.122,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.122,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.122,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.123,6/30/2000,NA,NA,NA
2,Company.123,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.123,6/30/2001,1.16,160,1160
4,Company.123,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.123,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.123,12/31/2002,1,0,1000
7,Company.123,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.123,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.123,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.123,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.123,6/30/2005,1.125,125,1125
12,Company.123,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.123,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.123,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.123,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.123,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.123,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.123,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.123,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.123,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.123,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.123,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.123,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.123,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.123,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.123,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.123,6/30/2013,1.04375,43.75,1043.75
28,Company.123,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.123,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.123,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.123,6/30/2015,0.022988506,-977.0114943,22.98850575
32,Company.123,12/31/2015,1.5,500,1500
33,Company.123,6/30/2016,1.666666667,666.6666667,1666.666667
34,Company.123,12/31/2016,2.8,1800,2800
35,Company.123,6/30/2017,0.964285714,-35.71428571,964.2857143
36,Company.123,12/31/2017,1.259259259,259.2592593,1259.259259
37,Company.123,6/30/2018,0.970588235,-29.41176471,970.5882353
38,Company.123,12/31/2018,0.909090909,-90.90909091,909.0909091
39,Company.123,6/30/2019,0.933333333,-66.66666667,933.3333333
40,Company.123,12/31/2019,1.357142857,357.1428571,1357.142857
41,Company.123,6/30/2020,0.789473684,-210.5263158,789.4736842
42,Company.123,12/31/2020,1.3,300,1300
43,Company.123,6/30/2021,1.230769231,230.7692308,1230.769231
,,,,,
1,Company.124,6/30/2000,NA,NA,NA
2,Company.124,12/31/2000,0.911392405,-88.60759494,911.3924051
3,Company.124,6/30/2001,1.166666667,166.6666667,1166.666667
4,Company.124,12/31/2001,0.095238095,-904.7619048,95.23809524
5,Company.124,6/30/2002,1.5,500,1500
6,Company.124,12/31/2002,3.25,2250,3250
7,Company.124,6/30/2003,1.102564103,102.5641026,1102.564103
8,Company.124,12/31/2003,2.348837209,1348.837209,2348.837209
9,Company.124,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.124,12/31/2004,0.523364486,-476.635514,523.364486
11,Company.124,6/30/2005,1.196428571,196.4285714,1196.428571
12,Company.124,12/31/2005,1.179104478,179.1044776,1179.104478
13,Company.124,6/30/2006,0.987341772,-12.65822785,987.3417722
14,Company.124,12/31/2006,0.858974359,-141.025641,858.974359
15,Company.124,6/30/2007,0.731343284,-268.6567164,731.3432836
15,Company.124,12/31/2007,0.306122449,-693.877551,306.122449
17,Company.124,6/30/2008,2.666666667,1666.666667,2666.666667
18,Company.124,12/31/2008,0.8,-200,800
19,Company.124,6/30/2009,2.03125,1031.25,2031.25
20,Company.124,12/31/2009,1.446153846,446.1538462,1446.153846
21,Company.124,6/30/2010,0.872340426,-127.6595745,872.3404255
22,Company.124,12/31/2010,0.87804878,-121.9512195,878.0487805
23,Company.124,6/30/2011,0.930555556,-69.44444444,930.5555556
24,Company.124,12/31/2011,1,0,1000
25,Company.124,6/30/2012,1.119402985,119.4029851,1119.402985
26,Company.124,12/31/2012,1.093333333,93.33333333,1093.333333
27,Company.124,6/30/2013,1.402439024,402.4390244,1402.439024
28,Company.124,12/31/2013,1.017391304,17.39130435,1017.391304
29,Company.124,6/30/2014,1.128205128,128.2051282,1128.205128
30,Company.124,12/31/2014,0.946969697,-53.03030303,946.969697
31,Company.124,6/30/2015,1.024,24,1024
32,Company.124,12/31/2015,0.984375,-15.625,984.375
33,Company.124,6/30/2016,1.23015873,230.1587302,1230.15873
34,Company.124,12/31/2016,1.006451613,6.451612903,1006.451613
35,Company.124,6/30/2017,1.032051282,32.05128205,1032.051282
36,Company.124,12/31/2017,0.956521739,-43.47826087,956.5217391
37,Company.124,6/30/2018,0.974025974,-25.97402597,974.025974
38,Company.124,12/31/2018,0.966666667,-33.33333333,966.6666667
39,Company.124,6/30/2019,1.151724138,151.7241379,1151.724138
40,Company.124,12/31/2019,1.005988024,5.988023952,1005.988024
41,Company.124,6/30/2020,0.845238095,-154.7619048,845.2380952
42,Company.124,12/31/2020,1.028169014,28.16901408,1028.169014
43,Company.124,6/30/2021,0.917808219,-82.19178082,917.8082192
,,,,,
1,Company.125,6/30/2000,NA,NA,NA
2,Company.125,12/31/2000,0.012658228,-987.3417722,12.65822785
3,Company.125,6/30/2001,87,86000,87000
4,Company.125,12/31/2001,0.011494253,-988.5057471,11.49425287
5,Company.125,6/30/2002,1,0,1000
6,Company.125,12/31/2002,3,2000,3000
7,Company.125,6/30/2003,0.333333333,-666.6666667,333.3333333
8,Company.125,12/31/2003,1,0,1000
9,Company.125,6/30/2004,1,0,1000
10,Company.125,12/31/2004,1,0,1000
11,Company.125,6/30/2005,2,1000,2000
12,Company.125,12/31/2005,0.5,-500,500
13,Company.125,6/30/2006,1,0,1000
14,Company.125,12/31/2006,3,2000,3000
15,Company.125,6/30/2007,2.333333333,1333.333333,2333.333333
15,Company.125,12/31/2007,1.142857143,142.8571429,1142.857143
17,Company.125,6/30/2008,1,0,1000
18,Company.125,12/31/2008,1.125,125,1125
19,Company.125,6/30/2009,0.333333333,-666.6666667,333.3333333
20,Company.125,12/31/2009,1.666666667,666.6666667,1666.666667
21,Company.125,6/30/2010,1,0,1000
22,Company.125,12/31/2010,0.8,-200,800
23,Company.125,6/30/2011,1,0,1000
24,Company.125,12/31/2011,1,0,1000
25,Company.125,6/30/2012,1.25,250,1250
26,Company.125,12/31/2012,1.2,200,1200
27,Company.125,6/30/2013,1,0,1000
28,Company.125,12/31/2013,5.333333333,4333.333333,5333.333333
29,Company.125,6/30/2014,0.75,-250,750
30,Company.125,12/31/2014,2.125,1125,2125
31,Company.125,6/30/2015,1.039215686,39.21568627,1039.215686
32,Company.125,12/31/2015,0.905660377,-94.33962264,905.6603774
33,Company.125,6/30/2016,0.895833333,-104.1666667,895.8333333
34,Company.125,12/31/2016,1.162790698,162.7906977,1162.790698
35,Company.125,6/30/2017,0.96,-40,960
36,Company.125,12/31/2017,1.166666667,166.6666667,1166.666667
37,Company.125,6/30/2018,1,0,1000
38,Company.125,12/31/2018,0.857142857,-142.8571429,857.1428571
39,Company.125,6/30/2019,1.083333333,83.33333333,1083.333333
40,Company.125,12/31/2019,0.923076923,-76.92307692,923.0769231
41,Company.125,6/30/2020,1.041666667,41.66666667,1041.666667
42,Company.125,12/31/2020,1.12,120,1120
43,Company.125,6/30/2021,1.142857143,142.8571429,1142.857143
,,,,,
1,Company.126,6/30/2000,NA,NA,NA
2,Company.126,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.126,6/30/2001,0.146666667,-853.3333333,146.6666667
4,Company.126,12/31/2001,1.272727273,272.7272727,1272.727273
5,Company.126,6/30/2002,0.714285714,-285.7142857,714.2857143
6,Company.126,12/31/2002,1.7,700,1700
7,Company.126,6/30/2003,5.176470588,4176.470588,5176.470588
8,Company.126,12/31/2003,0.909090909,-90.90909091,909.0909091
9,Company.126,6/30/2004,0.3125,-687.5,312.5
10,Company.126,12/31/2004,0.68,-320,680
11,Company.126,6/30/2005,1.294117647,294.1176471,1294.117647
12,Company.126,12/31/2005,1.363636364,363.6363636,1363.636364
13,Company.126,6/30/2006,0.733333333,-266.6666667,733.3333333
14,Company.126,12/31/2006,0.772727273,-227.2727273,772.7272727
15,Company.126,6/30/2007,1.705882353,705.8823529,1705.882353
15,Company.126,12/31/2007,0.586206897,-413.7931034,586.2068966
17,Company.126,6/30/2008,1.705882353,705.8823529,1705.882353
18,Company.126,12/31/2008,1.896551724,896.5517241,1896.551724
19,Company.126,6/30/2009,0.345454545,-654.5454545,345.4545455
20,Company.126,12/31/2009,1.052631579,52.63157895,1052.631579
21,Company.126,6/30/2010,2.15,1150,2150
22,Company.126,12/31/2010,0.953488372,-46.51162791,953.4883721
23,Company.126,6/30/2011,0.463414634,-536.5853659,463.4146341
24,Company.126,12/31/2011,0.842105263,-157.8947368,842.1052632
25,Company.126,6/30/2012,1.5,500,1500
26,Company.126,12/31/2012,1.125,125,1125
27,Company.126,6/30/2013,0.888888889,-111.1111111,888.8888889
28,Company.126,12/31/2013,0.666666667,-333.3333333,666.6666667
29,Company.126,6/30/2014,1.8125,812.5,1812.5
30,Company.126,12/31/2014,0.75862069,-241.3793103,758.6206897
31,Company.126,6/30/2015,0.590909091,-409.0909091,590.9090909
32,Company.126,12/31/2015,1.461538462,461.5384615,1461.538462
33,Company.126,6/30/2016,0.947368421,-52.63157895,947.3684211
34,Company.126,12/31/2016,0.944444444,-55.55555556,944.4444444
35,Company.126,6/30/2017,0.764705882,-235.2941176,764.7058824
36,Company.126,12/31/2017,0.692307692,-307.6923077,692.3076923
37,Company.126,6/30/2018,2.111111111,1111.111111,2111.111111
38,Company.126,12/31/2018,1.052631579,52.63157895,1052.631579
39,Company.126,6/30/2019,0.7,-300,700
40,Company.126,12/31/2019,1.071428571,71.42857143,1071.428571
41,Company.126,6/30/2020,0.6,-400,600
42,Company.126,12/31/2020,3,2000,3000
43,Company.126,6/30/2021,3.444444444,2444.444444,3444.444444
,,,,,
1,Company.127,6/30/2000,NA,NA,NA
2,Company.127,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.127,6/30/2001,1.16,160,1160
4,Company.127,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.127,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.127,12/31/2002,1,0,1000
7,Company.127,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.127,12/31/2003,0.41509434,-584.9056604,415.0943396
9,Company.127,6/30/2004,2.431818182,1431.818182,2431.818182
10,Company.127,12/31/2004,0.420560748,-579.4392523,420.5607477
11,Company.127,6/30/2005,1.044444444,44.44444444,1044.444444
12,Company.127,12/31/2005,0.829787234,-170.212766,829.787234
13,Company.127,6/30/2006,0.871794872,-128.2051282,871.7948718
14,Company.127,12/31/2006,1.058823529,58.82352941,1058.823529
15,Company.127,6/30/2007,1.138888889,138.8888889,1138.888889
15,Company.127,12/31/2007,0.926829268,-73.17073171,926.8292683
17,Company.127,6/30/2008,0.921052632,-78.94736842,921.0526316
18,Company.127,12/31/2008,0.971428571,-28.57142857,971.4285714
19,Company.127,6/30/2009,0.852941176,-147.0588235,852.9411765
20,Company.127,12/31/2009,1.689655172,689.6551724,1689.655172
21,Company.127,6/30/2010,0.693877551,-306.122449,693.877551
22,Company.127,12/31/2010,1.941176471,941.1764706,1941.176471
23,Company.127,6/30/2011,0.909090909,-90.90909091,909.0909091
24,Company.127,12/31/2011,1.15,150,1150
25,Company.127,6/30/2012,1.028985507,28.98550725,1028.985507
26,Company.127,12/31/2012,0.971830986,-28.16901408,971.8309859
27,Company.127,6/30/2013,1.144927536,144.9275362,1144.927536
28,Company.127,12/31/2013,1.037974684,37.97468354,1037.974684
29,Company.127,6/30/2014,1.024390244,24.3902439,1024.390244
30,Company.127,12/31/2014,0.94047619,-59.52380952,940.4761905
31,Company.127,6/30/2015,0.987341772,-12.65822785,987.3417722
32,Company.127,12/31/2015,1.076923077,76.92307692,1076.923077
33,Company.127,6/30/2016,1.071428571,71.42857143,1071.428571
34,Company.127,12/31/2016,1.044444444,44.44444444,1044.444444
35,Company.127,6/30/2017,1.010638298,10.63829787,1010.638298
36,Company.127,12/31/2017,0.968421053,-31.57894737,968.4210526
37,Company.127,6/30/2018,1.173913043,173.9130435,1173.913043
38,Company.127,12/31/2018,1.064814815,64.81481481,1064.814815
39,Company.127,6/30/2019,1,0,1000
40,Company.127,12/31/2019,0.904347826,-95.65217391,904.3478261
41,Company.127,6/30/2020,1.096153846,96.15384615,1096.153846
42,Company.127,12/31/2020,1.254385965,254.3859649,1254.385965
43,Company.127,6/30/2021,0.986013986,-13.98601399,986.013986
,,,,,
1,Company.128,6/30/2000,NA,NA,NA
2,Company.128,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.128,6/30/2001,1.16,160,1160
4,Company.128,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.128,6/30/2002,0.411111111,-588.8888889,411.1111111
6,Company.128,12/31/2002,1.081081081,81.08108108,1081.081081
7,Company.128,6/30/2003,0.95,-50,950
8,Company.128,12/31/2003,2.657894737,1657.894737,2657.894737
9,Company.128,6/30/2004,0.425742574,-574.2574257,425.7425743
10,Company.128,12/31/2004,1.069767442,69.76744186,1069.767442
11,Company.128,6/30/2005,0.739130435,-260.8695652,739.1304348
12,Company.128,12/31/2005,1.411764706,411.7647059,1411.764706
13,Company.128,6/30/2006,0.666666667,-333.3333333,666.6666667
14,Company.128,12/31/2006,1.40625,406.25,1406.25
15,Company.128,6/30/2007,0.777777778,-222.2222222,777.7777778
15,Company.128,12/31/2007,1,0,1000
17,Company.128,6/30/2008,0.6,-400,600
18,Company.128,12/31/2008,1.047619048,47.61904762,1047.619048
19,Company.128,6/30/2009,0.727272727,-272.7272727,727.2727273
20,Company.128,12/31/2009,1.375,375,1375
21,Company.128,6/30/2010,0.636363636,-363.6363636,636.3636364
22,Company.128,12/31/2010,1.642857143,642.8571429,1642.857143
23,Company.128,6/30/2011,0.565217391,-434.7826087,565.2173913
